id,text,parent_id,weight,sentiment
1228,"As a believer of any religion, you have to believe that you are right while all the contradicting religions are wrong. There is no evidence to support such statements, as the evidence for most religions is of similar value, individual experiences and (old) man-written texts.",1227,5,1
1229,"Most people believe that all faiths, besides theirs, are wrong. Thus, on average, all religions are being rejected by all people, besides the individual believers of a particular faith.",1228,5,1
1230,"Christian (JC-LDS) adherents have no doctrine supporting rejecting anyone holding to other belief systems.",1229,5,-1
1231,"There is no way of evaluating which one of two religions is truer.",1229,5,1
1232,"There are many ways of evaluating the relative correctness of any given religion.",1231,5,-1
1233,"Historicity, authority, logical coherence, practical results, and anecdotal experience are just some of the ways to evaluate which one is more correct.",1232,5,1
1234,"If a religion contradicts itself, then that is a mark against the correctness of that religion. Therefore, logical coherence is a factor that can be used to evaluate relative correctness.",1232,5,1
1235,"Most religions contradict themselves in their own texts, so that is a poor measure of comparison.",1234,5,-1
1236,"A polytheist must believe that all monotheistic religions are wrong, and a monotheist must believe that all polytheistic religions are wrong.",1229,5,1
1237,"This is not true. Vaishnava's (worshipers of Lord Vishnu) hold that there is one supreme God and many demo-gods. They focus on the worship of the one supreme God and consider the demi-gods to be servants of God who have some mystical powers. They see people who have polytheistic beliefs (even within the same canon) as missing the point if they don't hold their focus on the one supreme God. In other words polytheists are seen to have a partial truth.",1236,5,-1
1238,"Some believers hold that those of other faiths are unknowingly worshiping the God of their own faith.",1229,5,-1
1239,"Believers of certain faiths disagree with the nature of gods of other faiths because of what they accept as positive proofs for the nature of their god, rather than simply making a positive statement about the non-existence of the others' god.",1238,5,-1
1240,"The testimony of men can disagree on the full nature of a god which they believe they have witnessed holds more weight on the argument for that god's existence than any number of men who simply say that they saw nothing yet.",1238,5,-1
1241,"Atheism is rejected by people of almost all other faiths and beliefs. Thus, Atheism is rejected by more people, throughout history, than any other faith.",1229,5,-1
1242,"This is true but does not contradict the parent.",1241,5,-1
1243,"The strong, nearly universal debate about the nature of a thing, tends to more confirm the existence of that thing in some form than to confirm that it does not exist. It implies at the very least that there are many people who suppose they have a reason for that belief.",1229,5,-1
1244,"The fact that many people believe something says nothing about the truth value of that thing. To presuppose so is the fallacy of argumentum ad populum [448].",1229,5,-1
1245,"The Meme hypothesis [449] is a more plausible explanation for the propagation of the God concept than his truthful existence.",1244,5,1
1246,"Believers of one faith, just like atheists, have no way of proving a negative, unless blatant contradictions are made in specific faiths (e.g. the world will end and it doesn't..)",1228,5,1
1247,"It is impossible to prove that there is no deist God who created the world and then turned their back on it.",1246,5,1
1248,"A deist God could be proven wrong by proving a theist God to exist. If a God who has loving relationships with us livings entities exists then this can be proven by the experience of such a relationship.",1247,5,-1
1249,"It is impossible to prove that there are no fairies.",1246,5,1
1250,"A specific failed claim does not invalidate the entire basis of a faith. It is possible that those making the claim (i.e. that the world would end in 1912) were mistaken. The rest of the claims of the faith must be evaluated on their own terms.",1246,5,-1
1251,"The evidence in favor of different religions differs wildly. Thus, there is reason to believe one religion is correct and the others are wrong.",1228,5,-1
1252,"Religions that have been present for a longer period of time have tradition on their side, which newer religions lack.",1251,5,1
1253,"Tradition carries no weight in arguments, as something being assumed in the past is not sufficient reason to believe it is true. Neither is the fact that something was done in the past evidence that it is the best option. In fact, history is littered with examples of erroneous traditions.",1252,5,-1
1254,"It can be true that ""something being assumed in the past is not sufficient reason to believe it is true,"" while at the same time being also true that ""tradition carries weight in arguments.""  This is because though tradition is not a sufficient reason for belief, it can be an important part of a set of reasons, and often is a necessary condition for belief.",1253,5,-1
1255,"If there are a set of reasons something was believed in the past, the reasons themselves should be presented, instead of the fact that they were believed in the past.",1254,5,-1
1256,"Human societies had the tradition of not granting people equal rights, but the West abandoned that practice as being wrong. Thus, something being a tradition is thus not of importance.",1252,5,-1
1257,"Difference in the strength of the evidence is reason to believe that some are more likely than others to be true, if at least one religion is true. It is not reason enough to go the further steps to believe one specific religion is in fact true.",1251,5,-1
1258,"This is merely to punt to something beyond religious experience, making the argument from religious experience itself moot.",1251,5,-1
1259,"If a true God would not allow his religion to die, then it is necessarily the case that all the myriad pagan religions which have died off are false, and one of the currently existent religions must be true.",1251,5,1
1260,"There is no reason for us to belive that a true God would not allow his religion to die and, as it stands, it is a mere speculation.",1259,5,-1
1261,"Most religions have a ""free will"" notion which would not be possible if God ""would not allow"" his religion to die as that would be violation of the free will.",1260,5,1
1262,"Even if the evidence or source of authority of most religions were questionable, that doesn't affect classical theism [450], since it isn't a religion but a philosophical view.",1228,5,-1
